Games,MONTESSORI,EASTSIDE,ENLOE,CLOVIS,JONASCLARKE,CHOATE,BASISPEORIA,AMES,RMHS,BROOKFIELD,BMIRALOMA,MINNETONKA,PRISMS,ARCADIA,NAPERVILLENORTH,WWPN,MSJ,BENLOE,CARMEL,BASISSANANTONIO,CBLAIR,PUNAHOU,SARATOGA,FOSSILRIDGE,DUPONT,DULLES,MIRALOMA,BLEXINGTON,DINTERLAKE,IOLANI,MSMS,LYNBROOK,NORTHHOLLYWOOD,LAKESIDE,WAYZATA,MIDDLETON,CUPERTINO,BUCHHOLZ,TESLASTEM,DAVIDSON,YOUNGMAGNET,FOOTHILL,LADUE,NCSSM,GREENHOPE,JPSTEVENS,COLLIERVILLE,BBUCHHOLZ,WESTMINSTER,SHEN,BLAIR,UNIVERSITY,NISKAYUNA,MARQUETTE,EASTLYME,CARCADIA,LEXINGTON,INTERLAKE,CENTENNIAL,GLASTONBURY,BAHSBROWARD,BASISSILICONVALLEY,WESTVIEW,PEDDIE
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1305.39,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1315.74,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1329.24,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1420.08,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1313.85,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1373.74,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1510.98,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,0,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,0,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1516.1,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1520.77,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1507.2,0,1344.17,1339.14,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1346.07,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1358.5,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1384.79,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1421.53,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1536.41,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1541.72,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,0,0,1316.76,0,1315.74,1406.98,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,1349.2,0,1316.76,0,1315.74,1387.7,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,1350.12,0,1316.76,0,1315.74,1397.15,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,1350.12,0,1316.76,0,1315.74,1424.14,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1314.38,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,1350.12,0,1316.76,0,1315.74,1431.55,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1327.26,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1525.13,0,1350.12,0,1316.76,0,1315.74,1431.55,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1528.29,1312.27,0,1350.42,0,1395.77,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1386.84,1300.96,1305.95,0,1541.25,0,1350.12,0,1316.76,0,1315.74,1431.55,0,1456.52,0,0,0,0,1324.84,0,1352.5,0,1484.92,1512.17,1312.27,0,1370.16,0,1412.16,1512.51,0,1344.17,1392.72,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1537.4,1314.43,0,1308.9,0,0,1561.05,1318.1,1450.97,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1372.32,1300.96,1305.95,0,1541.25,0,1370.11,0,1316.76,0,1315.74,1442.55,0,1426.52,0,0,0,0,1324.84,0,1352.5,0,1496.63,1512.17,1312.27,0,1358.46,0,1412.16,1497.47,0,1330.03,1406.86,1300.64,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1325.82,1552.45,1314.43,0,1308.9,0,0,1570.73,1318.1,1460.61,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1372.32,1326.77,1305.95,0,1541.25,0,1370.11,0,1337.53,0,1315.74,1442.55,0,1426.52,0,0,0,0,1324.84,0,1352.5,0,1496.63,1512.17,1312.27,0,1358.46,0,1412.16,1497.47,0,1330.03,1406.86,1325.06,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1340.75,1552.45,1314.43,0,1308.9,0,0,1570.73,1318.1,1460.61,0,0,1471.65,1337.4,1309.48
,0,1448.9,1303.27,1372.32,1326.77,1305.95,0,1552.45,0,1389.53,0,1337.53,0,1315.74,1451.24,0,1426.52,0,0,0,0,1324.84,0,1352.5,0,1509.24,1521.94,1312.27,0,1358.46,0,1395.36,1497.47,0,1330.03,1394.26,1325.06,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1537.15,1314.43,0,1308.9,0,0,1586.03,1318.1,1441.19,0,0,1471.65,1337.4,1309.48
,0,1448.9,1316.19,1345.71,1353.38,1305.95,0,1552.45,0,1389.53,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1509.24,1535.25,1312.27,0,1341.18,0,1395.36,1505.63,0,1311.29,1394.26,1359.62,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1537.15,1314.43,0,1308.9,0,0,1586.03,1318.1,1441.19,0,0,1471.65,1337.4,1309.48
,0,1448.9,1342.8,1345.71,1337.78,1305.95,0,1552.45,0,1389.53,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1509.24,1555.08,1312.27,0,1341.18,0,1418.82,1497.2,0,1311.29,1383.47,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1586.03,1318.1,1460.03,0,0,1471.65,1337.4,1309.48
,0,1448.9,1342.8,1345.71,1337.78,1305.95,0,1555.05,0,1391.46,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1478.39,1555.08,1312.27,0,1341.18,0,1452.14,1497.2,0,1311.29,1383.47,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1607.7,1318.1,1442.46,0,0,1471.65,1337.4,1309.48
,0,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1391.46,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1478.39,1555.08,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1383.47,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1621.69,1318.1,1442.46,0,0,1471.65,1337.4,1309.48
,0,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1391.46,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1478.39,1555.08,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1383.47,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1605.66,1318.1,1431.93,0,0,1471.65,1337.4,1309.48
,1310.13,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1391.46,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1468.03,1555.08,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1393.2,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1605.66,1318.1,1431.93,0,0,1471.65,1337.4,1309.48
,1310.13,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1391.46,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1468.03,1543.07,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1404.83,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1335.66,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1605.66,1318.1,1431.93,0,0,1471.65,1337.4,1309.48
,1310.13,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1383.33,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1468.03,1519.71,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1439.04,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1370.7,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1605.66,1318.1,1431.93,0,0,1471.65,1337.4,1309.48
,1348.94,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1380.75,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1476.24,1519.71,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1452.93,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1370.7,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1605.66,1318.1,1431.93,0,0,1471.65,1337.4,1309.48
,1320.04,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1404.63,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1491.35,1519.71,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1414.57,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1411.16,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1581.78,1318.1,1441.68,0,0,1471.65,1337.4,1309.48
,1364.88,1448.9,1342.8,1345.71,1337.78,1305.95,0,1541.06,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1397.48,0,0,0,0,1324.84,0,1352.5,0,1504.31,1519.71,1312.27,0,1312.6,0,1452.14,1497.2,0,1311.29,1407.53,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1513.39,1314.43,0,1308.9,0,0,1581.78,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1494.68,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1428.94,0,0,0,0,1324.84,0,1352.5,0,1531.14,1519.71,1312.27,0,1312.6,0,1431.91,1497.2,0,1311.29,1407.53,1354.75,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1529.28,1314.43,0,1308.9,0,0,1562.64,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1508.15,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1399.25,0,0,0,0,1324.84,0,1352.5,0,1538.2,1519.71,1312.27,0,1312.6,0,1400.38,1497.2,0,1311.29,1407.53,1354.75,1366.56,1396.3,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1539.04,1314.43,0,1308.9,0,0,1536.65,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1508.15,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1392.48,0,0,0,0,1324.84,0,1352.5,0,1507.49,1519.71,1312.27,0,1312.6,0,1368.45,1497.2,0,1311.29,1407.53,1354.75,1366.56,1417.21,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1555.26,1314.43,0,1308.9,0,0,1556.04,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1508.15,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1383.37,0,0,0,0,1324.84,0,1352.5,0,1507.49,1519.71,1312.27,0,1312.6,0,1330.46,1497.2,0,1311.29,1407.53,1354.75,1366.56,1435.65,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1559.64,1314.43,0,1308.9,0,0,1582.33,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1492.13,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1421.67,0,0,0,0,1324.84,0,1352.5,0,1501.37,1519.71,1312.27,0,1312.6,0,1376.93,1497.2,0,1311.29,1407.53,1354.75,1351.2,1414.07,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1546.69,1314.43,0,1308.9,0,0,1569.59,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1342.8,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1422.37,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1312.27,0,1312.6,0,1394.64,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1556.1,1314.43,0,1308.9,0,0,1553.25,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1348.15,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1312.27,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1330.98,1556.1,1314.43,0,1308.9,0,0,1553.25,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1380.36,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1312.27,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1310.11,1556.1,1300,0,1308.9,0,0,1553.25,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1380.36,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1312.27,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1449.82,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1318.72,1556.1,1356.02,0,1308.9,0,0,1553.25,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1380.36,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1361.11,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1470,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1318.72,1556.1,1356.02,0,1308.9,0,0,1553.25,1318.1,1424.26,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1380.36,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1350.78,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1485.46,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1320.17,1318.72,1556.1,1356.02,0,1308.9,0,0,1558.23,1318.1,1432.13,0,0,1471.65,1337.4,1309.48
,1343.2,1448.9,1380.36,1345.71,1337.78,1305.95,0,1478.21,0,1402.21,0,1337.52,0,1315.74,1437.93,0,1405.31,0,0,0,0,1324.84,0,1352.5,0,1482.58,1519.71,1350.78,0,1312.6,0,1411.7,1497.2,0,1311.29,1407.53,1354.75,1337.6,1448.91,1485.46,1309.32,1301.09,0,1312.56,1414.14,0,0,0,1332.28,1318.72,1556.1,1356.02,0,1308.9,0,0,1579.43,1318.1,1436.79,0,0,1471.65,1337.4,1309.48
