,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490,2500,2510,2520,2530,2540,2550,2560,2570,2580,2590,2600,2610,2620,2630,2640,2650,2660,2670,2680,2690,2700,2710,2720,2730,2740,2750,2760,2770,2780,2790,2800,2810,2820,2830,2840,2850,2860,2870,2880,2890,2900,2910,2920,2930,2940,2950,2960,2970,2980,2990,3000
BVANNUYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.47,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,1228.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREENHOPE,0,0,0,0,1149.71,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1181.66,1177.04,1231.06,1231.06,1231.06,1231.06,1231.06,1231.06,1231.06,1231.06,1231.06,1257.99,1286.1,1266.29,1266.29,1266.29,1304.91,1370.7,1411.16,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1414.14,1422.64,1422.64,1422.64,1430.82,1430.82,1430.82,1436.45,1436.45,1436.45,1446.82,1455.08,1455.08,1443.69,1424.38,1424.38,1424.38,1424.38,1424.38,1424.38,1424.38,1436.49,1447.68,1430.11,1411.85,1411.85,1411.85,1411.85,1411.85,1411.85,1411.85,1401.96,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,1394.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANO,0,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,1108.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHILLSBOROUGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,1163.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUPERTINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.76,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1300.64,1325.06,1359.62,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1354.75,1315.23,1301.7,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1393.84,1394.31,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1379.33,1388.84,1399.09,1422.31,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1441.4,1414.48,1414.48,1414.48,1414.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANFORDONLINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,1161.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170.93,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,1168.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINNETONKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.42,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1316.76,1337.53,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,1337.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADISONWEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.61,1206.05,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,1138.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABRAHAMLINCOLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.5,1211.5,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,1249.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOUGHERTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.33,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,1266.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRANDOAKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.88,1186.88,1186.88,1151.91,1151.91,1151.91,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,1125.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAYLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175.71,1175.71,1175.71,1142.61,1142.61,1142.61,1175.23,1175.23,1175.23,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,1204.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
